fromnode,tonode,clientID,a,budget,clientRatio
41,9,3,19,49.01,2.579473684210526
41,9,4,14,35.85,2.560714285714286
41,9,5,8,19.02,2.3775
41,9,6,19,43.34,2.2810526315789477
41,9,7,14,30.0,2.142857142857143
41,9,8,14,29.69,2.120714285714286
41,9,9,6,11.83,1.9716666666666667
41,9,10,9,17.39,1.9322222222222223
41,9,11,1,1.91,1.91
41,9,12,14,21.18,1.512857142857143
41,9,13,13,18.96,1.4584615384615385
41,9,14,10,14.57,1.457
41,9,15,15,20.52,1.3679999999999999
41,9,16,1,1.27,1.27
41,9,17,5,4.31,0.8619999999999999
41,9,18,6,5.05,0.8416666666666667
41,9,19,13,1.77,0.13615384615384615
41,12,0,6,7.44,1.24
41,12,1,4,4.71,1.1775
41,12,2,13,15.04,1.156923076923077
41,12,3,11,11.95,1.0863636363636362
41,12,4,14,14.54,1.0385714285714285
41,12,5,4,4.08,1.02
41,12,6,14,12.43,0.8878571428571428
41,12,7,15,11.58,0.772
41,12,8,12,8.96,0.7466666666666667
41,12,9,7,5.2,0.7428571428571429
41,12,10,14,10.38,0.7414285714285714
41,12,11,16,11.74,0.73375
41,12,12,13,7.6,0.5846153846153845
41,12,13,6,3.45,0.5750000000000001
41,12,14,20,10.52,0.526
41,12,15,2,0.78,0.39
41,12,16,18,6.19,0.3438888888888889
41,12,17,15,5.0,0.3333333333333333
41,12,18,1,0.15,0.15
41,12,19,4,0.42,0.105
41,19,0,17,14.05,0.8264705882352942
41,19,1,13,10.41,0.8007692307692308
41,19,2,3,2.08,0.6933333333333334
41,19,3,5,3.35,0.67
41,19,4,10,6.54,0.654
41,19,5,18,11.2,0.6222222222222222
41,19,6,13,7.73,0.5946153846153847
41,19,7,14,8.23,0.5878571428571429
41,19,8,12,6.09,0.5075
41,19,9,7,2.92,0.41714285714285715
41,19,10,14,5.82,0.41571428571428576
41,19,11,13,5.34,0.4107692307692308
41,19,12,9,2.93,0.3255555555555556
41,19,13,16,5.18,0.32375
41,19,14,5,1.61,0.322
41,19,15,10,2.95,0.29500000000000004
41,19,16,8,2.02,0.2525
41,19,17,4,0.87,0.2175
41,19,18,6,0.84,0.13999999999999999
41,19,19,16,0.58,0.03625
41,46,0,20,47.63,2.3815
41,46,1,7,16.26,2.322857142857143
41,46,2,19,42.08,2.214736842105263
41,46,3,10,20.95,2.0949999999999998
41,46,4,13,25.32,1.9476923076923076
41,46,5,18,34.91,1.9394444444444443
41,46,6,3,4.98,1.6600000000000001
41,46,7,3,4.92,1.64
41,46,8,1,1.63,1.63
41,46,9,12,18.93,1.5775
41,46,10,6,9.13,1.5216666666666667
41,46,11,4,5.8,1.45
41,46,12,5,6.69,1.338
41,46,13,16,17.58,1.09875
41,46,14,15,13.61,0.9073333333333333
41,46,15,10,6.82,0.682
41,46,16,5,2.92,0.584
41,46,17,8,4.25,0.53125
41,46,18,12,5.45,0.45416666666666666
41,46,19,2,0.59,0.295
41,50,0,15,126.16,8.410666666666666
41,50,1,10,78.34,7.8340000000000005
41,50,2,11,83.05,7.55
41,50,3,2,12.86,6.43
41,50,4,15,94.96,6.330666666666667
41,50,5,12,72.23,6.019166666666667
41,50,6,4,21.2,5.3
41,50,7,6,30.97,5.161666666666666
41,50,8,7,35.58,5.082857142857143
41,50,9,19,90.99,4.788947368421052
41,50,10,5,22.86,4.572
41,50,11,11,49.78,4.525454545454545
41,50,12,12,49.81,4.150833333333334
41,50,13,9,36.82,4.091111111111111
41,50,14,16,40.95,2.559375
41,50,15,10,21.23,2.123
41,50,16,3,5.92,1.9733333333333334
41,50,17,1,1.79,1.79
41,50,18,18,16.0,0.8888888888888888
41,50,19,1,0.55,0.55
41,68,0,17,37.25,2.1911764705882355
41,68,1,3,5.29,1.7633333333333334
41,68,2,16,27.3,1.70625
41,68,3,11,17.74,1.6127272727272726
41,68,4,7,10.41,1.487142857142857
41,68,5,14,19.94,1.4242857142857144
41,68,6,5,6.71,1.342
41,68,7,17,21.63,1.2723529411764705
41,68,8,4,4.72,1.18
41,68,9,11,10.9,0.990909090909091
41,68,10,16,15.22,0.95125
41,68,11,2,1.88,0.94
41,68,12,17,14.03,0.8252941176470587
41,68,13,12,9.82,0.8183333333333334
41,68,14,4,3.18,0.795
41,68,15,10,7.15,0.7150000000000001
41,68,16,7,4.87,0.6957142857142857
41,68,17,11,3.2,0.29090909090909095
41,68,18,18,3.63,0.20166666666666666
41,68,19,5,0.81,0.162
41,74,0,18,60.17,3.342777777777778
41,74,1,20,66.18,3.309
41,74,2,6,19.7,3.283333333333333
41,74,3,2,5.99,2.995
41,74,4,5,14.93,2.9859999999999998
41,74,5,14,41.19,2.942142857142857
41,74,6,18,48.78,2.71
41,74,7,15,36.06,2.4040000000000004
41,74,8,18,42.4,2.3555555555555556
41,74,9,16,37.51,2.344375
41,74,10,18,39.95,2.2194444444444446
41,74,11,14,30.68,2.1914285714285713
41,74,12,1,1.48,1.48
41,74,13,2,2.6,1.3
41,74,14,13,16.03,1.2330769230769232
41,74,15,3,2.75,0.9166666666666666
41,74,16,10,8.16,0.8160000000000001
41,74,17,20,13.61,0.6805
41,74,18,6,3.09,0.515
41,74,19,1,0.32,0.32
41,83,0,4,20.14,5.035
41,83,1,19,90.75,4.776315789473684
41,83,2,6,28.33,4.721666666666667
41,83,3,7,32.13,4.590000000000001
41,83,4,4,15.97,3.9925
41,83,5,1,3.55,3.55
41,83,6,1,3.53,3.53
41,83,7,3,10.08,3.36
41,83,8,20,62.05,3.1025
41,83,9,14,42.29,3.0207142857142855
41,83,10,14,40.47,2.8907142857142856
41,83,11,2,5.28,2.64
41,83,12,5,12.66,2.532
41,83,13,13,31.07,2.39
41,83,14,1,2.29,2.29
41,83,15,1,1.55,1.55
41,83,16,19,26.41,1.39
41,83,17,3,3.82,1.2733333333333332
41,83,18,4,3.34,0.835
41,83,19,17,6.75,0.39705882352941174
46,6,0,5,11.42,2.284
46,6,1,15,33.53,2.2353333333333336
46,6,2,9,19.48,2.1644444444444444
46,6,3,12,22.18,1.8483333333333334
46,6,4,5,8.74,1.748
46,6,5,19,33.12,1.743157894736842
46,6,6,2,3.44,1.72
46,6,7,18,30.62,1.7011111111111112
46,6,8,16,26.05,1.628125
46,6,9,15,24.17,1.6113333333333335
46,6,10,6,9.13,1.5216666666666667
46,6,11,16,23.58,1.47375
46,6,12,14,16.45,1.175
46,6,13,11,10.2,0.9272727272727272
46,6,14,4,3.67,0.9175
46,6,15,10,8.02,0.8019999999999999
46,6,16,3,2.28,0.7599999999999999
46,6,17,20,9.41,0.47050000000000003
46,6,18,20,5.5,0.275
46,6,19,1,0.23,0.23
46,9,0,1,0.58,0.58
46,9,1,20,11.58,0.579
46,9,2,5,2.83,0.5660000000000001
46,9,3,8,4.5,0.5625
46,9,4,16,8.89,0.555625
46,9,5,20,10.17,0.5085
46,9,6,10,4.84,0.484
46,9,7,18,8.66,0.4811111111111111
46,9,8,13,5.54,0.42615384615384616
46,9,9,3,1.16,0.38666666666666666
46,9,10,19,5.92,0.31157894736842107
46,9,11,8,2.22,0.2775
46,9,12,16,4.12,0.2575
46,9,13,19,4.73,0.24894736842105267
46,9,14,20,4.95,0.2475
46,9,15,2,0.44,0.22
46,9,16,11,2.22,0.20181818181818184
46,9,17,14,1.84,0.13142857142857142
46,9,18,19,2.37,0.12473684210526316
46,9,19,9,0.61,0.06777777777777777
46,12,0,9,8.49,0.9433333333333334
46,12,1,17,15.55,0.9147058823529413
46,12,2,18,15.54,0.8633333333333333
46,12,3,1,0.85,0.85
46,12,4,7,5.91,0.8442857142857143
46,12,5,15,11.45,0.7633333333333333
46,12,6,2,1.46,0.73
46,12,7,17,10.92,0.6423529411764706
46,12,8,9,5.75,0.6388888888888888
46,12,9,15,8.89,0.5926666666666667
46,12,10,19,10.88,0.5726315789473685
46,12,11,16,6.77,0.423125
46,12,12,10,4.12,0.41200000000000003
46,12,13,19,7.74,0.4073684210526316
46,12,14,17,6.27,0.36882352941176466
46,12,15,8,2.86,0.3575
46,12,16,3,0.84,0.27999999999999997
46,12,17,7,1.81,0.25857142857142856
46,12,18,3,0.68,0.22666666666666668
46,12,19,8,0.7,0.0875
46,19,0,20,32.61,1.6305
46,19,1,13,20.33,1.5638461538461537
46,19,2,3,4.4,1.4666666666666668
46,19,3,9,12.93,1.4366666666666665
46,19,4,15,20.17,1.3446666666666667
46,19,5,15,19.69,1.3126666666666666
46,19,6,17,17.89,1.0523529411764707
46,19,7,15,12.86,0.8573333333333333
46,19,8,19,16.28,0.856842105263158
46,19,9,9,6.83,0.758888888888889
46,19,10,6,4.09,0.6816666666666666
46,19,11,4,2.68,0.67
46,19,12,18,12.01,0.6672222222222222
46,19,13,1,0.63,0.63
46,19,14,5,2.9,0.58
46,19,15,3,1.45,0.48333333333333334
46,19,16,19,7.87,0.4142105263157895
46,19,17,11,4.33,0.3936363636363636
46,19,18,1,0.15,0.15
46,19,19,4,0.49,0.1225
46,41,0,12,28.26,2.355
46,41,1,3,7.0,2.3333333333333335
46,41,2,9,20.68,2.2977777777777777
46,41,3,1,2.29,2.29
46,41,4,2,4.42,2.21
46,41,5,15,31.25,2.0833333333333335
46,41,6,1,2.05,2.05
46,41,7,15,28.04,1.8693333333333333
46,41,8,17,29.86,1.756470588235294
46,41,9,10,14.76,1.476
46,41,10,4,4.79,1.1975
46,41,11,17,17.28,1.0164705882352942
46,41,12,4,3.9,0.975
46,41,13,5,4.2,0.8400000000000001
46,41,14,2,1.4,0.7
46,41,15,12,8.38,0.6983333333333334
46,41,16,19,12.21,0.6426315789473684
46,41,17,8,4.0,0.5
46,41,18,13,6.39,0.49153846153846154
46,41,19,16,3.64,0.2275
46,50,0,6,40.62,6.77
46,50,1,4,27.03,6.7575
46,50,2,18,117.04,6.502222222222223
46,50,3,15,95.58,6.372
46,50,4,20,126.89,6.3445
46,50,5,13,80.25,6.173076923076923
46,50,6,8,47.45,5.93125
46,50,7,7,41.09,5.87
46,50,8,5,28.63,5.726
46,50,9,8,43.45,5.43125
46,50,10,6,31.65,5.2749999999999995
46,50,11,9,38.51,4.278888888888889
46,50,12,8,29.01,3.62625
46,50,13,1,3.56,3.56
46,50,14,3,10.35,3.4499999999999997
46,50,15,9,28.91,3.212222222222222
46,50,16,11,27.98,2.5436363636363635
46,50,17,8,11.03,1.37875
46,50,18,12,15.46,1.2883333333333333
46,50,19,8,6.67,0.83375
46,68,0,14,40.6,2.9
46,68,1,7,19.9,2.8428571428571425
46,68,2,8,21.72,2.715
46,68,3,14,36.87,2.6335714285714285
46,68,4,2,4.91,2.455
46,68,5,7,11.83,1.69
46,68,6,1,1.36,1.36
46,68,7,5,6.8,1.3599999999999999
46,68,8,12,16.07,1.3391666666666666
46,68,9,4,4.85,1.2125
46,68,10,17,18.26,1.0741176470588236
46,68,11,10,10.56,1.056
46,68,12,4,4.04,1.01
46,68,13,17,15.66,0.9211764705882353
46,68,14,6,5.09,0.8483333333333333
46,68,15,14,10.22,0.7300000000000001
46,68,16,10,5.22,0.522
46,68,17,10,4.52,0.45199999999999996
46,68,18,16,7.0,0.4375
46,68,19,17,4.7,0.27647058823529413
46,74,0,14,77.72,5.551428571428572
46,74,1,3,16.29,5.43
46,74,2,19,96.77,5.093157894736842
46,74,3,16,74.92,4.6825
46,74,4,8,35.15,4.39375
46,74,5,20,83.0,4.15
46,74,6,7,26.22,3.7457142857142856
46,74,7,7,25.5,3.642857142857143
46,74,8,12,43.15,3.595833333333333
46,74,9,6,19.71,3.285
46,74,10,2,6.53,3.265
46,74,11,17,44.59,2.6229411764705883
46,74,12,12,26.38,2.1983333333333333
46,74,13,9,15.22,1.6911111111111112
46,74,14,6,8.67,1.445
46,74,15,19,24.64,1.296842105263158
46,74,16,16,16.32,1.02
46,74,17,16,12.32,0.77
46,74,18,12,5.48,0.4566666666666667
46,74,19,7,2.11,0.30142857142857143
46,83,0,15,38.85,2.5900000000000003
46,83,1,8,20.69,2.58625
46,83,2,4,10.21,2.5525
46,83,3,8,17.6,2.2
46,83,4,11,23.14,2.1036363636363635
46,83,5,20,34.78,1.739
46,83,6,8,13.55,1.69375
46,83,7,13,20.59,1.583846153846154
46,83,8,9,13.77,1.53
46,83,9,1,1.47,1.47
46,83,10,15,21.71,1.4473333333333334
46,83,11,16,20.02,1.25125
46,83,12,1,1.02,1.02
46,83,13,2,1.71,0.855
46,83,14,7,5.44,0.7771428571428572
46,83,15,18,8.12,0.4511111111111111
46,83,16,3,1.25,0.4166666666666667
46,83,17,15,5.56,0.37066666666666664
46,83,18,6,2.22,0.37000000000000005
46,83,19,1,0.16,0.16
50,6,0,1,5.1,5.1
50,6,1,13,62.7,4.823076923076924
50,6,2,20,91.81,4.5905000000000005
50,6,3,11,49.08,4.461818181818182
50,6,4,19,83.72,4.406315789473684
50,6,5,2,8.53,4.265
50,6,6,17,71.11,4.182941176470588
50,6,7,4,15.81,3.9525
50,6,8,11,43.38,3.943636363636364
50,6,9,13,49.8,3.8307692307692305
50,6,10,18,59.38,3.298888888888889
50,6,11,15,41.81,2.7873333333333337
50,6,12,19,49.84,2.6231578947368424
50,6,13,11,25.34,2.3036363636363637
50,6,14,2,3.28,1.64
50,6,15,13,13.95,1.073076923076923
50,6,16,8,7.87,0.98375
50,6,17,4,3.41,0.8525
50,6,18,18,8.93,0.4961111111111111
50,6,19,17,6.89,0.4052941176470588
50,9,0,18,105.28,5.848888888888889
50,9,1,13,73.37,5.643846153846154
50,9,2,17,83.35,4.902941176470588
50,9,3,14,68.06,4.861428571428571
50,9,4,15,69.83,4.655333333333333
50,9,5,2,9.15,4.575
50,9,6,1,3.28,3.28
50,9,7,11,36.02,3.274545454545455
50,9,8,1,2.8,2.8
50,9,9,10,26.85,2.685
50,9,10,2,4.54,2.27
50,9,11,20,43.47,2.1734999999999998
50,9,12,20,42.41,2.1205
50,9,13,12,24.08,2.0066666666666664
50,9,14,17,26.87,1.5805882352941176
50,9,15,17,22.08,1.2988235294117647
50,9,16,8,9.99,1.24875
50,9,17,9,10.14,1.1266666666666667
50,9,18,6,6.71,1.1183333333333334
50,9,19,2,1.05,0.525
50,12,0,20,155.44,7.772
50,12,1,18,136.1,7.561111111111111
50,12,2,17,124.51,7.324117647058824
50,12,3,5,35.99,7.198
50,12,4,10,68.45,6.845000000000001
50,12,5,3,18.22,6.073333333333333
50,12,6,20,114.4,5.720000000000001
50,12,7,8,43.0,5.375
50,12,8,14,67.3,4.807142857142857
50,12,9,7,32.09,4.5842857142857145
50,12,10,17,77.58,4.563529411764706
50,12,11,16,63.45,3.965625
50,12,12,3,11.84,3.9466666666666668
50,12,13,12,46.84,3.9033333333333338
50,12,14,19,64.65,3.4026315789473687
50,12,15,18,48.28,2.6822222222222223
50,12,16,9,19.93,2.214444444444444
50,12,17,11,22.49,2.0445454545454544
50,12,18,15,19.29,1.286
50,12,19,10,5.64,0.564
50,19,0,10,74.28,7.428
50,19,1,9,62.7,6.966666666666667
50,19,2,7,37.18,5.311428571428571
50,19,3,3,15.69,5.2299999999999995
50,19,4,18,91.19,5.066111111111111
50,19,5,4,18.17,4.5425
50,19,6,2,9.02,4.51
50,19,7,11,47.34,4.303636363636364
50,19,8,12,46.66,3.888333333333333
50,19,9,5,18.51,3.7020000000000004
50,19,10,5,18.36,3.6719999999999997
50,19,11,15,47.93,3.195333333333333
50,19,12,8,23.61,2.95125
50,19,13,7,19.06,2.722857142857143
50,19,14,16,40.09,2.505625
50,19,15,12,19.76,1.6466666666666667
50,19,16,1,1.62,1.62
50,19,17,12,17.63,1.4691666666666665
50,19,18,17,18.76,1.1035294117647059
50,19,19,4,1.49,0.3725
50,41,0,14,115.98,8.284285714285714
50,41,1,9,73.08,8.12
50,41,2,20,156.26,7.813
50,41,3,10,75.0,7.5
50,41,4,1,7.36,7.36
50,41,5,10,67.91,6.7909999999999995
50,41,6,15,97.81,6.520666666666667
50,41,7,13,79.64,6.126153846153846
50,41,8,14,76.72,5.4799999999999995
50,41,9,17,90.13,5.301764705882353
50,41,10,16,62.4,3.9
50,41,11,16,60.01,3.750625
50,41,12,10,35.04,3.504
50,41,13,11,35.71,3.2463636363636366
50,41,14,19,46.16,2.4294736842105262
50,41,15,11,24.03,2.1845454545454546
50,41,16,10,20.06,2.006
50,41,17,19,32.28,1.6989473684210528
50,41,18,20,27.12,1.356
50,41,19,1,0.6,0.6
50,46,0,7,49.19,7.027142857142857
50,46,1,20,131.41,6.5705
50,46,2,18,102.47,5.692777777777778
50,46,3,17,93.57,5.504117647058823
50,46,4,17,91.28,5.369411764705882
50,46,5,1,5.02,5.02
50,46,6,13,62.66,4.819999999999999
50,46,7,18,83.18,4.621111111111111
50,46,8,9,38.13,4.236666666666667
50,46,9,14,54.67,3.9050000000000002
50,46,10,12,41.46,3.455
50,46,11,16,49.54,3.09625
50,46,12,14,42.16,3.011428571428571
50,46,13,14,40.68,2.9057142857142857
50,46,14,19,51.08,2.688421052631579
50,46,15,16,38.16,2.385
50,46,16,17,32.17,1.8923529411764708
50,46,17,3,4.45,1.4833333333333334
50,46,18,19,25.99,1.3678947368421053
50,46,19,12,6.9,0.5750000000000001
50,68,0,19,192.35,10.123684210526315
50,68,1,17,154.55,9.091176470588236
50,68,2,3,25.45,8.483333333333333
50,68,3,1,8.11,8.11
50,68,4,16,126.82,7.92625
50,68,5,10,73.56,7.356
50,68,6,2,14.34,7.17
50,68,7,10,71.53,7.1530000000000005
50,68,8,14,92.09,6.577857142857143
50,68,9,2,13.14,6.57
50,68,10,4,24.56,6.14
50,68,11,7,31.07,4.438571428571429
50,68,12,10,42.95,4.295
50,68,13,11,43.92,3.9927272727272727
50,68,14,17,55.12,3.2423529411764704
50,68,15,17,41.47,2.4394117647058824
50,68,16,1,2.33,2.33
50,68,17,17,36.11,2.1241176470588234
50,68,18,20,29.0,1.45
50,68,19,18,8.02,0.44555555555555554
50,74,0,8,84.59,10.57375
50,74,1,4,40.88,10.22
50,74,2,19,173.64,9.138947368421052
50,74,3,2,15.69,7.845
50,74,4,15,111.38,7.425333333333333
50,74,5,14,102.17,7.297857142857143
50,74,6,5,34.94,6.9879999999999995
50,74,7,18,113.52,6.306666666666667
50,74,8,17,102.6,6.035294117647059
50,74,9,7,39.02,5.574285714285715
50,74,10,2,10.92,5.46
50,74,11,8,35.89,4.48625
50,74,12,19,78.55,4.13421052631579
50,74,13,19,66.31,3.49
50,74,14,5,11.25,2.25
50,74,15,17,28.6,1.6823529411764706
50,74,16,4,5.34,1.335
50,74,17,19,22.56,1.1873684210526314
50,74,18,6,5.07,0.8450000000000001
50,74,19,13,9.03,0.6946153846153845
50,83,0,16,83.84,5.24
50,83,1,3,15.44,5.1466666666666665
50,83,2,18,84.34,4.685555555555556
50,83,3,19,87.39,4.599473684210526
50,83,4,13,47.8,3.6769230769230767
50,83,5,11,25.11,2.2827272727272727
50,83,6,10,22.59,2.259
50,83,7,10,22.46,2.246
50,83,8,6,12.32,2.0533333333333332
50,83,9,15,26.58,1.7719999999999998
50,83,10,20,30.13,1.5065
50,83,11,3,4.38,1.46
50,83,12,20,28.73,1.4365
50,83,13,19,25.65,1.3499999999999999
50,83,14,12,9.64,0.8033333333333333
50,83,15,8,5.3,0.6625
50,83,16,8,3.52,0.44
50,83,17,16,5.26,0.32875
50,83,18,6,1.52,0.25333333333333335
50,83,19,11,2.7,0.24545454545454548
68,6,0,5,23.47,4.694
68,6,1,8,34.35,4.29375
68,6,2,15,62.84,4.189333333333334
68,6,3,14,57.95,4.139285714285714
68,6,4,9,27.38,3.042222222222222
68,6,5,15,45.03,3.0020000000000002
68,6,6,5,14.23,2.846
68,6,7,12,34.1,2.841666666666667
68,6,8,9,25.19,2.798888888888889
68,6,9,16,41.72,2.6075
68,6,10,13,25.96,1.996923076923077
68,6,11,10,18.42,1.842
68,6,12,1,1.83,1.83
68,6,13,5,6.76,1.3519999999999999
68,6,14,12,14.78,1.2316666666666667
68,6,15,19,22.64,1.191578947368421
68,6,16,13,14.44,1.1107692307692307
68,6,17,8,7.67,0.95875
68,6,18,5,3.2,0.64
68,6,19,14,5.12,0.3657142857142857
68,9,0,5,14.28,2.856
68,9,1,13,33.62,2.586153846153846
68,9,2,12,29.66,2.4716666666666667
68,9,3,15,35.75,2.3833333333333333
68,9,4,9,20.42,2.268888888888889
68,9,5,3,6.45,2.15
68,9,6,4,8.4,2.1
68,9,7,13,24.66,1.896923076923077
68,9,8,3,5.12,1.7066666666666668
68,9,9,12,20.18,1.6816666666666666
68,9,10,1,1.26,1.26
68,9,11,8,8.47,1.05875
68,9,12,13,12.29,0.9453846153846153
68,9,13,10,6.84,0.6839999999999999
68,9,14,19,10.35,0.5447368421052632
68,9,15,10,4.9,0.49000000000000005
68,9,16,7,3.42,0.48857142857142855
68,9,17,10,3.78,0.378
68,9,18,4,1.28,0.32
68,9,19,13,2.67,0.2053846153846154
68,12,0,10,21.49,2.149
68,12,1,12,25.68,2.14
68,12,2,7,12.75,1.8214285714285714
68,12,3,20,35.37,1.7685
68,12,4,14,22.72,1.6228571428571428
68,12,5,1,1.6,1.6
68,12,6,8,11.16,1.395
68,12,7,6,8.29,1.3816666666666666
68,12,8,2,2.71,1.355
68,12,9,2,2.04,1.02
68,12,10,5,4.82,0.9640000000000001
68,12,11,13,11.67,0.8976923076923077
68,12,12,19,16.93,0.8910526315789473
68,12,13,4,2.85,0.7125
68,12,14,17,11.49,0.6758823529411765
68,12,15,15,9.92,0.6613333333333333
68,12,16,4,2.04,0.51
68,12,17,20,9.29,0.46449999999999997
68,12,18,1,0.35,0.35
68,12,19,6,0.97,0.16166666666666665
68,19,0,13,32.77,2.520769230769231
68,19,1,2,4.92,2.46
68,19,2,12,28.74,2.395
68,19,3,17,36.6,2.152941176470588
68,19,4,20,42.2,2.1100000000000003
68,19,5,12,23.01,1.9175000000000002
68,19,6,11,19.55,1.7772727272727273
68,19,7,19,29.89,1.573157894736842
68,19,8,8,11.36,1.42
68,19,9,9,12.41,1.3788888888888888
68,19,10,15,20.01,1.334
68,19,11,5,6.44,1.288
68,19,12,14,16.43,1.1735714285714285
68,19,13,7,7.98,1.1400000000000001
68,19,14,3,3.34,1.1133333333333333
68,19,15,18,13.21,0.7338888888888889
68,19,16,11,6.71,0.61
68,19,17,18,8.96,0.4977777777777778
68,19,18,7,1.45,0.20714285714285713
68,19,19,4,0.76,0.19
68,41,0,8,17.18,2.1475
68,41,1,5,9.89,1.9780000000000002
68,41,2,15,28.23,1.8820000000000001
68,41,3,13,24.24,1.8646153846153846
68,41,4,8,12.77,1.59625
68,41,5,12,18.96,1.58
68,41,6,4,6.25,1.5625
68,41,7,6,9.21,1.5350000000000001
68,41,8,16,24.33,1.520625
68,41,9,5,6.84,1.3679999999999999
68,41,10,5,6.72,1.3439999999999999
68,41,11,4,5.04,1.26
68,41,12,1,1.19,1.19
68,41,13,1,0.86,0.86
68,41,14,6,5.12,0.8533333333333334
68,41,15,8,6.41,0.80125
68,41,16,10,3.82,0.382
68,41,17,15,5.6,0.3733333333333333
68,41,18,14,4.01,0.2864285714285714
68,41,19,7,1.27,0.18142857142857144
68,46,0,15,43.54,2.9026666666666667
68,46,1,11,31.56,2.869090909090909
68,46,2,15,42.31,2.820666666666667
68,46,3,16,44.86,2.80375
68,46,4,12,32.39,2.6991666666666667
68,46,5,13,32.17,2.474615384615385
68,46,6,4,8.35,2.0875
68,46,7,9,17.56,1.951111111111111
68,46,8,10,18.8,1.8800000000000001
68,46,9,15,25.73,1.7153333333333334
68,46,10,6,6.17,1.0283333333333333
68,46,11,18,18.37,1.0205555555555557
68,46,12,9,8.73,0.9700000000000001
68,46,13,19,16.33,0.8594736842105263
68,46,14,16,10.4,0.65
68,46,15,10,5.89,0.589
68,46,16,3,1.52,0.5066666666666667
68,46,17,16,5.64,0.3525
68,46,18,3,0.73,0.24333333333333332
68,46,19,1,0.19,0.19
68,50,0,13,120.35,9.257692307692308
68,50,1,2,17.45,8.725
68,50,2,17,147.5,8.676470588235293
68,50,3,12,103.19,8.599166666666667
68,50,4,10,76.66,7.6659999999999995
68,50,5,16,120.84,7.5525
68,50,6,15,99.5,6.633333333333334
68,50,7,10,63.0,6.3
68,50,8,7,36.69,5.241428571428571
68,50,9,11,45.28,4.116363636363636
68,50,10,10,40.04,4.004
68,50,11,12,42.45,3.5375
68,50,12,9,24.73,2.747777777777778
68,50,13,16,36.37,2.273125
68,50,14,8,16.06,2.0075
68,50,15,3,5.38,1.7933333333333332
68,50,16,12,20.89,1.7408333333333335
68,50,17,2,2.91,1.455
68,50,18,6,8.44,1.4066666666666665
68,50,19,13,16.69,1.2838461538461539
68,74,0,5,26.07,5.214
68,74,1,18,87.78,4.876666666666667
68,74,2,6,29.11,4.851666666666667
68,74,3,14,66.97,4.783571428571428
68,74,4,20,92.05,4.6025
68,74,5,2,7.84,3.92
68,74,6,19,69.9,3.6789473684210527
68,74,7,20,67.89,3.3945
68,74,8,11,36.73,3.339090909090909
68,74,9,10,31.13,3.113
68,74,10,3,9.0,3.0
68,74,11,2,5.71,2.855
68,74,12,17,43.8,2.576470588235294
68,74,13,1,2.49,2.49
68,74,14,3,7.39,2.4633333333333334
68,74,15,17,40.75,2.3970588235294117
68,74,16,6,12.95,2.158333333333333
68,74,17,19,23.11,1.2163157894736842
68,74,18,10,5.83,0.583
68,74,19,12,2.74,0.22833333333333336
68,83,0,14,69.5,4.964285714285714
68,83,1,1,4.44,4.44
68,83,2,9,33.73,3.7477777777777774
68,83,3,15,54.89,3.6593333333333335
68,83,4,8,28.77,3.59625
68,83,5,5,17.53,3.5060000000000002
68,83,6,16,55.76,3.485
68,83,7,9,31.06,3.451111111111111
68,83,8,8,24.22,3.0275
68,83,9,12,35.74,2.9783333333333335
68,83,10,8,23.79,2.97375
68,83,11,7,20.61,2.9442857142857144
68,83,12,8,23.28,2.91
68,83,13,7,20.0,2.857142857142857
68,83,14,11,31.41,2.8554545454545455
68,83,15,14,28.07,2.005
68,83,16,5,8.51,1.702
68,83,17,13,19.65,1.5115384615384615
68,83,18,4,5.25,1.3125
68,83,19,8,8.87,1.10875
74,6,0,20,158.93,7.9465
74,6,1,11,74.13,6.739090909090908
74,6,2,4,24.77,6.1925
74,6,3,14,80.45,5.746428571428572
74,6,4,4,21.3,5.325
74,6,5,3,15.84,5.28
74,6,6,19,92.13,4.848947368421053
74,6,7,7,33.73,4.8185714285714285
74,6,8,7,33.72,4.817142857142857
74,6,9,17,80.22,4.718823529411765
74,6,10,13,60.7,4.6692307692307695
74,6,11,5,18.63,3.726
74,6,12,15,40.83,2.722
74,6,13,12,20.05,1.6708333333333334
74,6,14,3,4.27,1.4233333333333331
74,6,15,15,21.03,1.4020000000000001
74,6,16,17,19.47,1.1452941176470588
74,6,17,20,15.81,0.7905
74,6,18,8,5.67,0.70875
74,6,19,2,0.91,0.455
74,9,0,18,120.37,6.687222222222222
74,9,1,9,57.38,6.375555555555556
74,9,2,19,112.16,5.903157894736842
74,9,3,10,58.92,5.892
74,9,4,1,5.66,5.66
74,9,5,13,73.46,5.65076923076923
74,9,6,1,5.58,5.58
74,9,7,2,11.05,5.525
74,9,8,3,16.27,5.423333333333333
74,9,9,17,85.23,5.013529411764706
74,9,10,12,58.97,4.914166666666667
74,9,11,7,33.14,4.734285714285714
74,9,12,1,3.41,3.41
74,9,13,19,58.89,3.099473684210526
74,9,14,18,42.76,2.3755555555555556
74,9,15,8,15.26,1.9075
74,9,16,4,7.23,1.8075
74,9,17,6,7.41,1.235
74,9,18,20,19.91,0.9955
74,9,19,12,10.92,0.91
74,12,0,16,78.2,4.8875
74,12,1,13,61.64,4.741538461538462
74,12,2,15,66.69,4.446
74,12,3,16,70.88,4.43
74,12,4,20,83.3,4.165
