fromnode,tonode,clientID,a,budget,clientRatio
9,50,46,12,16.77,1.3975
9,50,47,17,23.1,1.3588235294117648
9,50,48,20,27.07,1.3535
9,50,49,13,4.23,0.32538461538461544
9,68,0,17,50.27,2.9570588235294117
9,68,1,13,37.24,2.8646153846153846
9,68,2,4,10.93,2.7325
9,68,3,6,16.39,2.731666666666667
9,68,4,19,49.58,2.6094736842105264
9,68,5,4,10.38,2.595
9,68,6,14,36.27,2.5907142857142857
9,68,7,13,33.14,2.5492307692307694
9,68,8,3,7.45,2.4833333333333334
9,68,9,8,19.24,2.405
9,68,10,5,11.99,2.398
9,68,11,11,26.32,2.3927272727272726
9,68,12,10,23.39,2.339
9,68,13,14,32.02,2.2871428571428574
9,68,14,4,9.0,2.25
9,68,15,18,40.05,2.2249999999999996
9,68,16,13,27.66,2.1276923076923078
9,68,17,14,29.44,2.1028571428571428
9,68,18,6,11.96,1.9933333333333334
9,68,19,14,27.38,1.9557142857142857
9,68,20,9,17.6,1.9555555555555557
9,68,21,1,1.94,1.94
9,68,22,12,21.78,1.8150000000000002
9,68,23,15,25.51,1.7006666666666668
9,68,24,12,19.73,1.6441666666666668
9,68,25,7,11.46,1.6371428571428572
9,68,26,14,22.88,1.6342857142857141
9,68,27,16,25.86,1.61625
9,68,28,14,21.43,1.5307142857142857
9,68,29,7,10.44,1.4914285714285713
9,68,30,14,20.83,1.4878571428571428
9,68,31,13,19.11,1.47
9,68,32,15,20.76,1.3840000000000001
9,68,33,13,16.74,1.2876923076923075
9,68,34,6,7.6,1.2666666666666666
9,68,35,9,10.5,1.1666666666666667
9,68,36,20,23.18,1.159
9,68,37,16,18.51,1.156875
9,68,38,5,5.76,1.152
9,68,39,10,10.56,1.056
9,68,40,8,7.22,0.9025
9,68,41,2,1.72,0.86
9,68,42,6,5.11,0.8516666666666667
9,68,43,4,3.11,0.7775
9,68,44,18,13.63,0.7572222222222222
9,68,45,15,11.02,0.7346666666666667
9,68,46,6,2.99,0.49833333333333335
9,68,47,1,0.34,0.34
9,68,48,4,0.93,0.2325
9,68,49,16,2.07,0.129375
9,74,0,20,131.16,6.558
9,74,1,7,44.76,6.394285714285714
9,74,2,19,115.88,6.098947368421053
9,74,3,15,91.45,6.096666666666667
9,74,4,10,57.68,5.768
9,74,5,10,56.79,5.679
9,74,6,11,60.2,5.472727272727273
9,74,7,13,69.73,5.363846153846154
9,74,8,18,96.14,5.341111111111111
9,74,9,16,82.27,5.141875
9,74,10,2,9.32,4.66
9,74,11,15,68.83,4.588666666666667
9,74,12,3,13.71,4.57
9,74,13,3,13.54,4.513333333333333
9,74,14,1,4.5,4.5
9,74,15,12,52.35,4.3625
9,74,16,12,52.12,4.343333333333333
9,74,17,14,60.1,4.292857142857143
9,74,18,6,25.15,4.191666666666666
9,74,19,4,15.97,3.9925
9,74,20,4,15.36,3.84
9,74,21,17,65.19,3.834705882352941
9,74,22,6,22.45,3.7416666666666667
9,74,23,7,25.79,3.684285714285714
9,74,24,5,18.42,3.684
9,74,25,4,14.22,3.555
9,74,26,19,65.95,3.4710526315789476
9,74,27,5,16.57,3.314
9,74,28,11,36.08,3.28
9,74,29,16,48.42,3.02625
9,74,30,12,36.11,3.0091666666666668
9,74,31,11,32.86,2.9872727272727273
9,74,32,9,26.69,2.9655555555555555
9,74,33,15,37.47,2.4979999999999998
9,74,34,12,29.58,2.465
9,74,35,7,14.68,2.097142857142857
9,74,36,10,18.78,1.8780000000000001
9,74,37,16,29.68,1.855
9,74,38,5,8.05,1.61
9,74,39,10,15.39,1.5390000000000001
9,74,40,8,11.71,1.46375
9,74,41,3,4.29,1.43
9,74,42,1,1.3,1.3
9,74,43,12,15.02,1.2516666666666667
9,74,44,11,9.64,0.8763636363636365
9,74,45,2,1.63,0.815
9,74,46,18,11.6,0.6444444444444444
9,74,47,18,10.94,0.6077777777777778
9,74,48,5,2.43,0.48600000000000004
9,74,49,1,0.4,0.4
9,83,0,4,8.77,2.1925
9,83,1,17,37.17,2.186470588235294
9,83,2,19,39.5,2.0789473684210527
9,83,3,6,12.33,2.055
9,83,4,7,13.99,1.9985714285714287
9,83,5,18,35.57,1.9761111111111112
9,83,6,20,39.13,1.9565000000000001
9,83,7,6,11.65,1.9416666666666667
9,83,8,2,3.54,1.77
9,83,9,5,8.83,1.766
9,83,10,3,5.28,1.76
9,83,11,14,24.35,1.7392857142857143
9,83,12,4,6.95,1.7375
9,83,13,11,17.7,1.6090909090909091
9,83,14,18,28.84,1.6022222222222222
9,83,15,1,1.55,1.55
9,83,16,1,1.54,1.54
9,83,17,7,10.39,1.4842857142857144
9,83,18,3,4.39,1.4633333333333332
9,83,19,15,21.32,1.4213333333333333
9,83,20,18,25.07,1.392777777777778
9,83,21,16,22.18,1.38625
9,83,22,20,27.01,1.3505
9,83,23,5,6.69,1.338
9,83,24,14,18.41,1.315
9,83,25,18,23.62,1.3122222222222222
9,83,26,14,18.14,1.2957142857142858
9,83,27,14,17.62,1.2585714285714287
9,83,28,2,2.3,1.15
9,83,29,5,5.51,1.1019999999999999
9,83,30,13,13.52,1.04
9,83,31,1,1.0,1.0
9,83,32,16,15.19,0.949375
9,83,33,2,1.88,0.94
9,83,34,1,0.87,0.87
9,83,35,17,14.0,0.8235294117647058
9,83,36,4,3.18,0.795
9,83,37,2,1.54,0.77
9,83,38,13,9.48,0.7292307692307692
9,83,39,10,7.13,0.713
9,83,40,1,0.68,0.68
9,83,41,19,11.5,0.6052631578947368
9,83,42,3,1.66,0.5533333333333333
9,83,43,3,1.63,0.5433333333333333
9,83,44,10,4.83,0.483
9,83,45,20,8.04,0.40199999999999997
9,83,46,4,1.45,0.3625
9,83,47,6,1.83,0.305
9,83,48,1,0.19,0.19
9,83,49,17,2.94,0.17294117647058824
12,6,0,5,16.48,3.2960000000000003
12,6,1,15,48.37,3.2246666666666663
12,6,2,9,28.1,3.1222222222222222
12,6,3,20,57.16,2.8579999999999997
12,6,4,1,2.85,2.85
12,6,5,5,13.95,2.79
12,6,6,8,22.21,2.77625
12,6,7,18,49.91,2.772777777777778
12,6,8,16,43.88,2.7425
12,6,9,1,2.72,2.72
12,6,10,7,18.98,2.7114285714285713
12,6,11,12,32.0,2.6666666666666665
12,6,12,5,12.61,2.522
12,6,13,19,47.79,2.515263157894737
12,6,14,20,50.17,2.5085
12,6,15,2,4.96,2.48
12,6,16,18,44.18,2.4544444444444444
12,6,17,15,36.77,2.4513333333333334
12,6,18,10,23.87,2.387
12,6,19,18,42.73,2.3738888888888887
12,6,20,2,4.7,2.35
12,6,21,16,37.58,2.34875
12,6,22,15,34.87,2.3246666666666664
12,6,23,6,13.17,2.195
12,6,24,16,34.03,2.126875
12,6,25,13,27.34,2.103076923076923
12,6,26,9,18.48,2.0533333333333332
12,6,27,15,28.55,1.9033333333333333
12,6,28,3,5.7,1.9000000000000001
12,6,29,19,34.95,1.8394736842105264
12,6,30,14,23.73,1.695
12,6,31,19,29.2,1.5368421052631578
12,6,32,8,10.94,1.3675
12,6,33,11,14.71,1.3372727272727274
12,6,34,4,5.29,1.3225
12,6,35,16,20.32,1.27
12,6,36,19,23.32,1.2273684210526317
12,6,37,20,24.43,1.2215
12,6,38,10,11.58,1.158
12,6,39,8,9.18,1.1475
12,6,40,3,3.28,1.0933333333333333
12,6,41,2,2.16,1.08
12,6,42,11,10.96,0.9963636363636365
12,6,43,3,2.69,0.8966666666666666
12,6,44,20,13.58,0.679
12,6,45,14,9.1,0.65
12,6,46,19,11.72,0.616842105263158
12,6,47,20,7.93,0.39649999999999996
12,6,48,9,3.01,0.33444444444444443
12,6,49,1,0.33,0.33
12,9,0,12,19.27,1.6058333333333332
12,9,1,20,32.04,1.6019999999999999
12,9,2,3,4.77,1.5899999999999999
12,9,3,9,14.1,1.5666666666666667
12,9,4,1,1.56,1.56
12,9,5,13,19.97,1.536153846153846
12,9,6,2,3.01,1.505
12,9,7,9,13.29,1.4766666666666666
12,9,8,3,4.32,1.4400000000000002
12,9,9,17,24.34,1.4317647058823528
12,9,10,15,21.31,1.4206666666666665
12,9,11,9,12.7,1.411111111111111
12,9,12,1,1.4,1.4
12,9,13,15,19.82,1.3213333333333332
12,9,14,15,19.34,1.2893333333333332
12,9,15,15,19.11,1.274
12,9,16,17,20.35,1.197058823529412
12,9,17,17,17.58,1.0341176470588234
12,9,18,10,10.06,1.006
12,9,19,17,17.09,1.005294117647059
12,9,20,15,12.63,0.8420000000000001
12,9,21,19,15.99,0.8415789473684211
12,9,22,4,3.27,0.8175
12,9,23,9,6.71,0.7455555555555555
12,9,24,17,11.78,0.6929411764705882
12,9,25,6,4.01,0.6683333333333333
12,9,26,4,2.66,0.665
12,9,27,16,10.6,0.6625
12,9,28,4,2.63,0.6575
12,9,29,18,11.8,0.6555555555555556
12,9,30,10,6.45,0.645
12,9,31,19,12.13,0.638421052631579
12,9,32,1,0.62,0.62
12,9,33,17,9.82,0.5776470588235294
12,9,34,5,2.86,0.572
12,9,35,5,2.85,0.5700000000000001
12,9,36,3,1.43,0.4766666666666666
12,9,37,12,5.71,0.47583333333333333
12,9,38,2,0.95,0.475
12,9,39,19,8.32,0.4378947368421053
12,9,40,19,7.73,0.4068421052631579
12,9,41,7,2.84,0.4057142857142857
12,9,42,11,4.25,0.38636363636363635
12,9,43,3,1.06,0.35333333333333333
12,9,44,8,2.73,0.34125
12,9,45,13,4.36,0.3353846153846154
12,9,46,16,2.48,0.155
12,9,47,1,0.15,0.15
12,9,48,8,1.1,0.1375
12,9,49,4,0.48,0.12
12,19,0,14,9.37,0.6692857142857143
12,19,1,7,4.59,0.6557142857142857
12,19,2,6,3.77,0.6283333333333333
12,19,3,4,2.51,0.6275
12,19,4,8,5.01,0.62625
12,19,5,14,8.51,0.6078571428571429
12,19,6,3,1.81,0.6033333333333334
12,19,7,18,10.86,0.6033333333333333
12,19,8,15,8.87,0.5913333333333333
12,19,9,20,11.77,0.5885
12,19,10,13,7.45,0.573076923076923
12,19,11,2,1.13,0.565
12,19,12,8,4.4,0.55
12,19,13,7,3.81,0.5442857142857143
12,19,14,5,2.66,0.532
12,19,15,16,8.32,0.52
12,19,16,8,4.03,0.50375
12,19,17,6,2.94,0.49
12,19,18,8,3.91,0.48875
12,19,19,20,9.22,0.461
12,19,20,7,2.91,0.41571428571428576
12,19,21,7,2.83,0.4042857142857143
12,19,22,9,3.57,0.39666666666666667
12,19,23,7,2.73,0.39
12,19,24,6,2.19,0.365
12,19,25,8,2.69,0.33625
12,19,26,1,0.33,0.33
12,19,27,3,0.96,0.32
12,19,28,5,1.57,0.314
12,19,29,1,0.31,0.31
12,19,30,12,3.71,0.30916666666666665
12,19,31,9,2.68,0.2977777777777778
12,19,32,4,1.12,0.28
12,19,33,17,4.21,0.24764705882352941
12,19,34,10,2.44,0.244
12,19,35,11,2.6,0.23636363636363636
12,19,36,4,0.93,0.2325
12,19,37,17,3.61,0.21235294117647058
12,19,38,6,1.18,0.19666666666666666
12,19,39,14,2.36,0.16857142857142857
12,19,40,6,0.96,0.16
12,19,41,19,2.74,0.14421052631578948
12,19,42,8,1.02,0.1275
12,19,43,10,1.21,0.121
12,19,44,12,1.43,0.11916666666666666
12,19,45,10,1.04,0.10400000000000001
12,19,46,16,1.62,0.10125
12,19,47,8,0.62,0.0775
12,19,48,17,1.09,0.06411764705882353
12,19,49,7,0.23,0.032857142857142856
12,41,0,15,20.08,1.3386666666666664
12,41,1,8,10.69,1.33625
12,41,2,4,5.28,1.32
12,41,3,1,1.3,1.3
12,41,4,14,17.65,1.2607142857142857
12,41,5,13,15.95,1.2269230769230768
12,41,6,20,23.35,1.1675
12,41,7,19,21.98,1.156842105263158
12,41,8,8,9.1,1.1375
12,41,9,11,12.48,1.1345454545454545
12,41,10,19,21.3,1.1210526315789473
12,41,11,11,11.96,1.0872727272727274
12,41,12,2,2.17,1.085
12,41,13,17,18.09,1.0641176470588236
12,41,14,4,4.02,1.005
12,41,15,11,11.03,1.0027272727272727
12,41,16,13,12.67,0.9746153846153847
12,41,17,20,17.98,0.899
12,41,18,8,7.0,0.875
12,41,19,18,15.11,0.8394444444444444
12,41,20,13,10.64,0.8184615384615385
12,41,21,12,9.8,0.8166666666666668
12,41,22,9,7.12,0.7911111111111111
12,41,23,1,0.76,0.76
12,41,24,15,11.22,0.748
12,41,25,2,1.48,0.74
12,41,26,15,10.64,0.7093333333333334
12,41,27,19,12.68,0.6673684210526316
12,41,28,16,10.35,0.646875
12,41,29,17,10.13,0.5958823529411765
12,41,30,11,6.45,0.5863636363636364
12,41,31,1,0.53,0.53
12,41,32,12,5.99,0.4991666666666667
12,41,33,2,0.88,0.44
12,41,34,2,0.83,0.415
12,41,35,7,2.81,0.4014285714285714
12,41,36,9,3.46,0.3844444444444444
12,41,37,13,3.55,0.27307692307692305
12,41,38,8,2.0,0.25
12,41,39,18,4.2,0.23333333333333334
12,41,40,16,3.71,0.231875
12,41,41,4,0.87,0.2175
12,41,42,3,0.65,0.21666666666666667
12,41,43,6,1.15,0.19166666666666665
12,41,44,15,2.87,0.19133333333333333
12,41,45,16,2.8,0.175
12,41,46,18,2.27,0.12611111111111112
12,41,47,12,1.25,0.10416666666666667
12,41,48,17,1.75,0.10294117647058823
12,41,49,1,0.08,0.08
12,46,0,20,20.37,1.0185
12,46,1,18,17.83,0.9905555555555554
12,46,2,17,16.31,0.9594117647058823
12,46,3,5,4.72,0.944
12,46,4,10,9.36,0.9359999999999999
12,46,5,10,8.97,0.897
12,46,6,18,15.53,0.8627777777777778
12,46,7,13,10.82,0.8323076923076923
12,46,8,3,2.39,0.7966666666666667
12,46,9,20,14.99,0.7495
12,46,10,17,12.3,0.723529411764706
12,46,11,14,10.04,0.7171428571428571
12,46,12,8,5.63,0.70375
12,46,13,15,10.3,0.6866666666666668
12,46,14,2,1.35,0.675
12,46,15,3,1.98,0.66
12,46,16,14,8.82,0.63
12,46,17,7,4.2,0.6
12,46,18,17,10.16,0.5976470588235294
12,46,19,2,1.14,0.57
12,46,20,11,5.97,0.5427272727272727
12,46,21,16,8.31,0.519375
12,46,22,3,1.55,0.5166666666666667
12,46,23,12,6.14,0.5116666666666666
12,46,24,12,5.88,0.49
12,46,25,11,5.31,0.48272727272727267
12,46,26,1,0.48,0.48
12,46,27,19,8.47,0.44578947368421057
12,46,28,1,0.41,0.41
12,46,29,15,6.04,0.4026666666666667
12,46,30,10,3.96,0.396
12,46,31,8,2.98,0.3725
12,46,32,18,6.33,0.3516666666666667
12,46,33,7,2.4,0.34285714285714286
12,46,34,2,0.67,0.335
12,46,35,20,6.41,0.3205
12,46,36,20,6.26,0.313
12,46,37,12,3.55,0.29583333333333334
12,46,38,9,2.61,0.29
12,46,39,11,2.95,0.2681818181818182
12,46,40,17,3.96,0.23294117647058823
12,46,41,12,2.49,0.20750000000000002
12,46,42,1,0.2,0.2
12,46,43,17,3.26,0.19176470588235292
12,46,44,8,1.47,0.18375
12,46,45,15,2.53,0.16866666666666666
12,46,46,9,1.5,0.16666666666666666
12,46,47,6,0.99,0.165
12,46,48,2,0.15,0.075
12,46,49,10,0.74,0.074
12,50,0,7,54.7,7.814285714285715
12,50,1,20,146.14,7.3069999999999995
12,50,2,14,101.44,7.2457142857142856
12,50,3,9,63.92,7.102222222222222
12,50,4,20,136.66,6.833
12,50,5,9,60.31,6.7011111111111115
12,50,6,10,65.6,6.56
12,50,7,1,6.44,6.44
12,50,8,18,113.95,6.330555555555556
12,50,9,17,104.06,6.121176470588235
12,50,10,17,101.5,5.970588235294118
12,50,11,10,59.39,5.939
12,50,12,15,85.54,5.702666666666667
12,50,13,1,5.58,5.58
12,50,14,13,69.69,5.360769230769231
12,50,15,13,69.65,5.357692307692308
12,50,16,18,92.5,5.138888888888889
12,50,17,7,35.77,5.11
12,50,18,18,87.72,4.873333333333333
12,50,19,14,67.1,4.792857142857143
12,50,20,9,42.4,4.711111111111111
12,50,21,17,78.82,4.6364705882352935
12,50,22,4,17.48,4.37
12,50,23,14,60.79,4.342142857142857
12,50,24,12,46.11,3.8425
12,50,25,5,17.8,3.56
12,50,26,5,17.66,3.532
12,50,27,16,55.09,3.443125
12,50,28,16,54.57,3.410625
12,50,29,14,46.88,3.3485714285714288
12,50,30,16,52.48,3.28
12,50,31,14,45.24,3.2314285714285718
12,50,32,10,30.65,3.065
12,50,33,19,56.8,2.9894736842105263
12,50,34,11,31.23,2.8390909090909093
12,50,35,16,42.43,2.651875
12,50,36,16,38.56,2.41
12,50,37,19,40.37,2.124736842105263
12,50,38,17,35.77,2.104117647058824
12,50,39,11,21.01,1.9100000000000001
12,50,40,10,17.54,1.754
12,50,41,3,4.95,1.6500000000000001
12,50,42,19,28.91,1.5215789473684211
12,50,43,19,28.23,1.4857894736842105
12,50,44,12,16.96,1.4133333333333333
12,50,45,20,23.72,1.186
12,50,46,17,18.05,1.061764705882353
12,50,47,12,7.68,0.64
12,50,48,1,0.52,0.52
12,50,49,4,1.43,0.3575
12,68,0,19,44.85,2.360526315789474
12,68,1,16,37.25,2.328125
12,68,2,8,17.0,2.125
12,68,3,17,36.04,2.12
12,68,4,4,8.22,2.055
12,68,5,19,38.83,2.0436842105263158
12,68,6,3,5.94,1.9800000000000002
12,68,7,1,1.89,1.89
12,68,8,16,29.57,1.848125
12,68,9,19,34.9,1.8368421052631578
12,68,10,10,17.15,1.7149999999999999
12,68,11,2,3.34,1.67
12,68,12,10,16.68,1.668
12,68,13,13,21.24,1.6338461538461537
12,68,14,2,3.15,1.575
12,68,15,14,21.47,1.5335714285714286
12,68,16,2,3.06,1.53
12,68,17,15,22.39,1.4926666666666668
12,68,18,14,20.54,1.467142857142857
12,68,19,4,5.73,1.4325
12,68,20,5,7.02,1.404
12,68,21,18,22.82,1.267777777777778
12,68,22,17,20.62,1.2129411764705882
12,68,23,7,7.84,1.1199999999999999
12,68,24,2,2.19,1.095
12,68,25,7,7.24,1.0342857142857143
12,68,26,10,10.01,1.001
12,68,27,11,10.24,0.9309090909090909
12,68,28,8,7.21,0.90125
12,68,29,19,15.79,0.8310526315789474
12,68,30,15,11.81,0.7873333333333333
12,68,31,17,12.85,0.7558823529411764
12,68,32,19,13.33,0.7015789473684211
12,68,33,20,13.39,0.6695
12,68,34,3,1.95,0.65
12,68,35,20,12.77,0.6385
12,68,36,19,11.4,0.6
12,68,37,17,9.67,0.5688235294117647
12,68,38,1,0.54,0.54
12,68,39,17,8.42,0.49529411764705883
12,68,40,5,2.26,0.45199999999999996
12,68,41,17,5.75,0.3382352941176471
12,68,42,20,6.76,0.33799999999999997
12,68,43,4,1.07,0.2675
12,68,44,19,4.54,0.23894736842105263
12,68,45,8,1.56,0.195
12,68,46,6,1.02,0.17
12,68,47,13,1.81,0.13923076923076924
12,68,48,11,1.2,0.10909090909090909
12,68,49,18,1.87,0.10388888888888889
12,74,0,3,14.57,4.8566666666666665
12,74,1,5,23.82,4.764
12,74,2,5,23.69,4.738
12,74,3,18,79.61,4.422777777777778
12,74,4,8,34.87,4.35875
12,74,5,13,55.79,4.291538461538462
12,74,6,15,63.78,4.252
12,74,7,14,58.82,4.201428571428571
12,74,8,12,49.22,4.101666666666667
12,74,9,15,59.33,3.9553333333333334
12,74,10,9,33.89,3.7655555555555558
12,74,11,3,10.7,3.5666666666666664
12,74,12,4,13.94,3.485
12,74,13,13,40.92,3.147692307692308
12,74,14,9,27.79,3.0877777777777777
12,74,15,15,45.71,3.0473333333333334
12,74,16,5,14.45,2.8899999999999997
12,74,17,12,34.61,2.8841666666666668
12,74,18,9,25.57,2.841111111111111
12,74,19,3,8.49,2.83
12,74,20,12,33.5,2.7916666666666665
12,74,21,16,42.35,2.646875
12,74,22,11,23.7,2.1545454545454543
12,74,23,10,21.32,2.132
12,74,24,10,21.2,2.12
12,74,25,1,2.09,2.09
12,74,26,13,26.35,2.026923076923077
12,74,27,6,11.63,1.9383333333333335
12,74,28,10,18.7,1.8699999999999999
12,74,29,1,1.86,1.86
12,74,30,8,14.05,1.75625
12,74,31,13,20.4,1.5692307692307692
12,74,32,5,6.86,1.372
12,74,33,12,15.0,1.25
12,74,34,19,22.98,1.2094736842105263
12,74,35,10,11.36,1.136
12,74,36,13,14.66,1.1276923076923078
12,74,37,8,7.78,0.9725
12,74,38,19,17.18,0.9042105263157895
12,74,39,10,8.13,0.8130000000000001
12,74,40,7,5.67,0.8099999999999999
12,74,41,12,9.1,0.7583333333333333
12,74,42,5,3.25,0.65
12,74,43,10,6.28,0.628
12,74,44,8,5.0,0.625
12,74,45,4,2.13,0.5325
12,74,46,14,5.19,0.3707142857142857
12,74,47,13,4.43,0.34076923076923077
12,74,48,16,4.97,0.310625
12,74,49,6,1.43,0.2383333333333333
12,83,0,13,48.34,3.718461538461539
12,83,1,2,7.26,3.63
12,83,2,8,28.76,3.595
12,83,3,12,42.4,3.533333333333333
12,83,4,10,33.71,3.371
12,83,5,12,40.28,3.356666666666667
12,83,6,5,16.56,3.312
12,83,7,17,54.0,3.176470588235294
12,83,8,20,62.25,3.1125
12,83,9,7,19.99,2.8557142857142854
12,83,10,12,33.95,2.829166666666667
12,83,11,20,55.48,2.774
12,83,12,8,21.38,2.6725
12,83,13,12,31.74,2.645
12,83,14,11,28.84,2.6218181818181816
12,83,15,16,40.74,2.54625
12,83,16,14,35.64,2.545714285714286
12,83,17,1,2.51,2.51
12,83,18,19,44.1,2.3210526315789473
12,83,19,8,17.5,2.1875
12,83,20,6,13.01,2.1683333333333334
12,83,21,2,4.25,2.125
12,83,22,8,16.75,2.09375
12,83,23,9,18.31,2.0344444444444445
12,83,24,1,1.99,1.99
12,83,25,15,29.52,1.968
12,83,26,5,9.5,1.9
12,83,27,14,24.24,1.7314285714285713
12,83,28,7,11.77,1.6814285714285713
12,83,29,3,4.92,1.64
12,83,30,2,3.19,1.595
12,83,31,5,7.55,1.51
12,83,32,6,8.57,1.4283333333333335
12,83,33,13,18.31,1.4084615384615384
12,83,34,19,26.55,1.3973684210526316
12,83,35,4,4.47,1.1175
12,83,36,18,19.49,1.0827777777777776
12,83,37,17,18.02,1.06
12,83,38,15,15.56,1.0373333333333334
12,83,39,11,9.91,0.9009090909090909
12,83,40,4,3.19,0.7975
12,83,41,18,13.22,0.7344444444444445
12,83,42,20,14.57,0.7285
12,83,43,10,6.4,0.64
12,83,44,15,9.37,0.6246666666666666
12,83,45,1,0.55,0.55
12,83,46,14,6.72,0.48
12,83,47,7,2.14,0.3057142857142857
12,83,48,4,1.13,0.2825
12,83,49,6,1.53,0.255
19,6,0,15,59.4,3.96
19,6,1,11,43.06,3.9145454545454546
19,6,2,15,57.72,3.848
19,6,3,16,61.19,3.824375
19,6,4,12,44.18,3.6816666666666666
19,6,5,13,47.15,3.626923076923077
19,6,6,2,6.84,3.42
19,6,7,17,57.78,3.398823529411765
19,6,8,13,43.88,3.3753846153846156
19,6,9,15,50.63,3.3753333333333333
19,6,10,12,40.43,3.3691666666666666
19,6,11,13,43.46,3.3430769230769233
19,6,12,10,30.03,3.003
19,6,13,16,47.34,2.95875
19,6,14,4,11.39,2.8475
19,6,15,4,11.21,2.8025
19,6,16,6,16.52,2.7533333333333334
19,6,17,9,23.95,2.661111111111111
19,6,18,15,38.98,2.5986666666666665
19,6,19,10,25.64,2.564
19,6,20,10,24.68,2.468
19,6,21,5,12.26,2.452
19,6,22,5,12.05,2.41
19,6,23,15,35.1,2.3400000000000003
19,6,24,4,9.04,2.26
19,6,25,7,14.37,2.052857142857143
19,6,26,11,17.74,1.6127272727272726
19,6,27,10,15.69,1.569
19,6,28,1,1.54,1.54
19,6,29,8,11.5,1.4375
19,6,30,6,8.41,1.4016666666666666
19,6,31,18,25.06,1.3922222222222222
19,6,32,12,16.63,1.3858333333333333
19,6,33,9,11.91,1.3233333333333333
19,6,34,19,22.28,1.1726315789473685
19,6,35,9,9.69,1.0766666666666667
19,6,36,16,14.25,0.890625
19,6,37,16,14.19,0.886875
19,6,38,10,8.03,0.8029999999999999
19,6,39,8,6.29,0.78625
19,6,40,3,2.11,0.7033333333333333
19,6,41,3,2.07,0.69
19,6,42,12,8.18,0.6816666666666666
19,6,43,2,1.14,0.57
19,6,44,6,3.31,0.5516666666666666
19,6,45,13,6.54,0.5030769230769231
19,6,46,16,7.7,0.48125
19,6,47,3,1.0,0.3333333333333333
19,6,48,7,2.28,0.3257142857142857
19,6,49,1,0.26,0.26
19,9,0,5,11.34,2.268
19,9,1,14,31.08,2.2199999999999998
19,9,2,18,38.18,2.121111111111111
19,9,3,6,12.66,2.11
19,9,4,14,29.13,2.0807142857142855
19,9,5,20,40.04,2.002
19,9,6,1,1.99,1.99
19,9,7,4,6.94,1.735
19,9,8,2,3.41,1.705
19,9,9,9,15.08,1.6755555555555555
19,9,10,15,24.54,1.636
19,9,11,14,22.53,1.6092857142857144
19,9,12,8,12.86,1.6075
19,9,13,19,30.4,1.5999999999999999
19,9,14,5,7.84,1.568
19,9,15,16,24.93,1.558125
19,9,16,9,13.89,1.5433333333333334
19,9,17,4,5.97,1.4925
19,9,18,20,29.53,1.4765000000000001
19,9,19,11,15.98,1.4527272727272729
19,9,20,19,25.81,1.358421052631579
19,9,21,10,13.54,1.3539999999999999
19,9,22,8,10.83,1.35375
19,9,23,7,9.45,1.3499999999999999
19,9,24,12,15.98,1.3316666666666668
19,9,25,8,10.64,1.33
19,9,26,17,22.47,1.321764705882353
19,9,27,7,9.21,1.3157142857142858
19,9,28,13,17.0,1.3076923076923077
19,9,29,3,3.91,1.3033333333333335
19,9,30,8,10.41,1.30125
19,9,31,11,14.05,1.2772727272727273
19,9,32,7,8.94,1.2771428571428571
19,9,33,2,2.48,1.24
19,9,34,17,19.05,1.1205882352941177
19,9,35,1,1.08,1.08
19,9,36,3,3.22,1.0733333333333335
19,9,37,17,17.72,1.0423529411764705
19,9,38,6,5.63,0.9383333333333334
19,9,39,14,12.55,0.8964285714285715
19,9,40,5,3.81,0.762
19,9,41,13,8.78,0.6753846153846154
19,9,42,4,2.35,0.5875
19,9,43,19,10.05,0.5289473684210527
19,9,44,8,3.97,0.49625
19,9,45,3,1.2,0.39999999999999997
19,9,46,15,5.89,0.39266666666666666
19,9,47,17,5.45,0.3205882352941177
19,9,48,10,2.54,0.254
19,9,49,12,1.19,0.09916666666666667
19,12,0,18,12.12,0.6733333333333333
19,12,1,16,10.46,0.65375
19,12,2,20,12.92,0.646
19,12,3,9,5.78,0.6422222222222222
19,12,4,13,8.25,0.6346153846153846
19,12,5,15,8.92,0.5946666666666667
19,12,6,19,11.29,0.5942105263157894
19,12,7,10,5.93,0.593
19,12,8,16,9.48,0.5925
19,12,9,1,0.57,0.57
19,12,10,13,7.4,0.5692307692307692
19,12,11,1,0.56,0.56
19,12,12,20,11.15,0.5575
19,12,13,2,1.11,0.555
19,12,14,11,6.03,0.5481818181818182
19,12,15,3,1.64,0.5466666666666666
19,12,16,17,8.58,0.5047058823529412
19,12,17,12,5.98,0.49833333333333335
19,12,18,12,5.94,0.49500000000000005
19,12,19,7,3.34,0.47714285714285715
19,12,20,3,1.29,0.43
19,12,21,5,2.04,0.40800000000000003
19,12,22,11,4.41,0.40090909090909094
19,12,23,7,2.74,0.39142857142857146
19,12,24,20,7.24,0.362
19,12,25,5,1.71,0.34199999999999997
19,12,26,19,6.47,0.3405263157894737
19,12,27,1,0.34,0.34
19,12,28,19,5.93,0.3121052631578947
19,12,29,5,1.52,0.304
19,12,30,15,4.23,0.28200000000000003
19,12,31,20,5.63,0.2815
19,12,32,12,2.88,0.24
19,12,33,18,4.3,0.23888888888888887
19,12,34,7,1.6,0.2285714285714286
19,12,35,15,3.32,0.22133333333333333
19,12,36,8,1.54,0.1925
19,12,37,4,0.73,0.1825
19,12,38,2,0.33,0.165
